employee_id,leave_type_id,start_date,end_date,duration,reason
NL-083,1,2023-04-14,2023-04-15,2,Vacation leave
NL-083,1,2023-01-15,2023-01-18,4,Vacation leave
NL-083,3,2023-03-09,2023-03-18,10,Care for dependent family member
NL-084,1,2022-05-18,2022-05-19,2,Vacation leave
NL-084,1,2022-05-14,2022-05-16,3,Vacation leave
NL-084,1,2022-10-18,2022-10-22,5,Vacation leave
NL-084,1,2022-10-05,2022-10-08,4,Vacation leave
NL-085,1,2024-01-31,2024-02-02,3,Vacation leave
NL-085,1,2023-12-25,2023-12-27,3,Vacation leave
NL-085,1,2024-01-18,2024-01-21,4,Vacation leave
NL-085,1,2024-03-09,2024-03-11,3,Vacation leave
NL-086,1,2024-04-20,2024-04-21,2,Vacation leave
NL-086,1,2024-02-21,2024-02-23,3,Vacation leave
NL-086,1,2023-11-08,2023-11-11,4,Vacation leave
NL-086,1,2023-08-29,2023-08-31,3,Vacation leave
NL-086,1,2023-10-23,2023-10-24,2,Vacation leave
NL-087,1,2024-04-29,2024-04-30,2,Vacation leave
NL-087,1,2023-12-03,2023-12-07,5,Vacation leave
NL-087,2,2024-01-01,2024-01-12,12,Medical - Flu and rest
NL-088,1,2024-08-16,2024-08-20,5,Vacation leave
NL-088,1,2024-09-20,2024-09-24,5,Vacation leave
NL-088,1,2024-12-07,2024-12-08,2,Vacation leave
NL-088,2,2024-06-21,2024-07-02,12,Medical - Flu and rest
NL-089,1,2020-10-09,2020-10-14,6,Vacation leave
NL-089,1,2020-06-01,2020-06-04,4,Vacation leave
NL-089,1,2020-07-22,2020-07-25,4,Vacation leave
NL-090,1,2017-07-21,2017-07-22,2,Vacation leave
NL-090,1,2016-12-16,2016-12-21,6,Vacation leave
NL-090,1,2017-07-17,2017-07-21,5,Vacation leave
NL-090,2,2017-02-15,2017-02-26,12,Medical - Flu and rest
NL-090,5,2017-02-16,2017-02-17,2,Leave without pay
NL-091,1,2016-11-21,2016-11-26,6,Vacation leave
NL-091,1,2016-04-05,2016-04-08,4,Vacation leave
NL-091,1,2016-05-30,2016-06-03,5,Vacation leave
NL-092,1,2023-11-30,2023-12-05,6,Vacation leave
NL-092,1,2024-03-12,2024-03-15,4,Vacation leave
NL-092,1,2023-12-12,2023-12-15,4,Vacation leave
NL-092,1,2024-05-02,2024-05-04,3,Vacation leave
NL-092,1,2023-10-05,2023-10-10,6,Vacation leave
NL-092,1,2023-10-10,2023-10-12,3,Vacation leave
NL-092,2,2024-01-15,2024-01-26,12,Medical - Flu and rest
NL-093,1,2023-08-11,2023-08-14,4,Vacation leave
NL-093,1,2024-02-11,2024-02-12,2,Vacation leave
NLI-013,1,2024-04-22,2024-04-25,4,Vacation leave
NLI-013,1,2024-03-03,2024-03-07,5,Vacation leave
NLI-013,1,2024-05-01,2024-05-02,2,Vacation leave
NLI-013,1,2024-07-07,2024-07-11,5,Vacation leave
NLI-013,4,2024-08-19,2024-08-22,4,Family bereavement
NL-094,1,2015-01-11,2015-01-15,5,Vacation leave
NL-094,1,2015-02-14,2015-02-15,2,Vacation leave
NL-094,1,2015-03-01,2015-03-04,4,Vacation leave
NL-094,2,2014-11-26,2014-12-07,12,Medical - Flu and rest
NL-095,1,2019-01-17,2019-01-21,5,Vacation leave
NL-095,1,2018-09-14,2018-09-17,4,Vacation leave
NL-095,1,2018-12-15,2018-12-19,5,Vacation leave
NL-095,1,2018-08-24,2018-08-26,3,Vacation leave
NL-095,1,2018-05-24,2018-05-28,5,Vacation leave
NL-095,3,2018-12-14,2018-12-21,8,Care for dependent family member
NL-096,1,2018-06-24,2018-06-28,5,Vacation leave
NL-096,1,2018-07-10,2018-07-12,3,Vacation leave
NL-096,1,2018-07-03,2018-07-08,6,Vacation leave
NL-096,1,2017-12-10,2017-12-15,6,Vacation leave
NLI-014,1,2024-08-15,2024-08-16,2,Vacation leave
NLI-014,1,2024-05-28,2024-06-01,5,Vacation leave
NLI-014,1,2024-01-05,2024-01-06,2,Vacation leave
NLI-014,1,2024-08-18,2024-08-23,6,Vacation leave
NLI-014,1,2024-04-21,2024-04-24,4,Vacation leave
NLI-014,2,2024-03-22,2024-04-02,12,Medical - Flu and rest
NLI-014,5,2024-01-02,2024-01-04,3,Leave without pay
NLI-015,1,2016-04-20,2016-04-23,4,Vacation leave
NLI-015,1,2016-10-24,2016-10-25,2,Vacation leave
NLI-015,1,2016-07-17,2016-07-19,3,Vacation leave
NLI-015,1,2016-07-04,2016-07-09,6,Vacation leave
NLI-015,1,2017-01-01,2017-01-05,5,Vacation leave
NLI-015,1,2016-08-19,2016-08-22,4,Vacation leave
NLI-015,2,2016-06-14,2016-06-25,12,Medical - Flu and rest
NL-097,1,2024-07-14,2024-07-15,2,Vacation leave
NL-097,1,2024-04-01,2024-04-02,2,Vacation leave
NL-098,1,2020-12-13,2020-12-17,5,Vacation leave
NL-098,1,2020-11-08,2020-11-10,3,Vacation leave
NL-098,1,2020-12-20,2020-12-22,3,Vacation leave
NL-098,1,2021-06-10,2021-06-11,2,Vacation leave
NL-098,1,2021-04-05,2021-04-08,4,Vacation leave
NL-098,1,2020-10-08,2020-10-10,3,Vacation leave
NL-098,2,2020-11-25,2020-12-06,12,Medical - Flu and rest
NLI-016,1,2021-02-20,2021-02-25,6,Vacation leave
NLI-016,1,2021-06-14,2021-06-15,2,Vacation leave
NLI-016,1,2021-06-27,2021-07-01,5,Vacation leave
NLI-016,1,2021-04-29,2021-05-04,6,Vacation leave
NLI-016,1,2021-06-18,2021-06-20,3,Vacation leave
NLI-016,2,2021-03-12,2021-03-23,12,Medical - Flu and rest
NLI-016,4,2021-03-11,2021-03-15,5,Family bereavement
NL-099,1,2025-06-28,2025-06-29,2,Vacation leave
NL-099,1,2025-03-22,2025-03-27,6,Vacation leave
NL-099,1,2025-01-19,2025-01-22,4,Vacation leave
NL-099,1,2025-02-14,2025-02-15,2,Vacation leave
NL-099,1,2024-12-30,2025-01-03,5,Vacation leave
NL-099,2,2025-05-01,2025-05-12,12,Medical - Flu and rest
NL-100,1,2015-02-17,2015-02-21,5,Vacation leave
NL-100,1,2015-06-14,2015-06-19,6,Vacation leave
NL-100,1,2015-01-31,2015-02-04,5,Vacation leave
NL-101,1,2024-02-21,2024-02-22,2,Vacation leave
NL-101,1,2024-05-13,2024-05-15,3,Vacation leave
NL-101,1,2024-07-07,2024-07-09,3,Vacation leave
NL-102,1,2019-12-23,2019-12-26,4,Vacation leave
NL-102,1,2019-12-31,2020-01-02,3,Vacation leave
NL-102,1,2019-11-18,2019-11-21,4,Vacation leave
NL-102,3,2019-11-30,2019-12-05,6,Care for dependent family member
NLI-017,1,2017-02-10,2017-02-11,2,Vacation leave
NLI-017,1,2016-12-21,2016-12-25,5,Vacation leave
NLI-017,1,2016-09-14,2016-09-19,6,Vacation leave
NLI-017,1,2016-06-17,2016-06-22,6,Vacation leave
NLI-017,2,2016-12-06,2016-12-17,12,Medical - Flu and rest
NLI-017,3,2017-02-20,2017-02-25,6,Care for dependent family member
NL-103,1,2014-11-08,2014-11-10,3,Vacation leave
NL-103,1,2014-12-30,2015-01-02,4,Vacation leave
NL-104,1,2022-01-06,2022-01-08,3,Vacation leave
NL-104,1,2021-11-04,2021-11-09,6,Vacation leave
NL-104,1,2021-11-22,2021-11-23,2,Vacation leave
NL-104,1,2021-09-18,2021-09-22,5,Vacation leave
NL-105,1,2018-09-27,2018-09-28,2,Vacation leave
NL-105,1,2018-09-06,2018-09-11,6,Vacation leave
NL-105,1,2018-10-29,2018-11-01,4,Vacation leave
NL-105,1,2018-06-28,2018-06-30,3,Vacation leave
NL-105,1,2018-06-13,2018-06-14,2,Vacation leave
NLI-018,1,2021-09-23,2021-09-25,3,Vacation leave
NLI-018,1,2021-04-08,2021-04-13,6,Vacation leave
NLI-018,1,2021-09-11,2021-09-12,2,Vacation leave
NLI-018,1,2021-07-08,2021-07-13,6,Vacation leave
NLI-018,1,2021-07-10,2021-07-11,2,Vacation leave
NLI-018,1,2021-06-26,2021-06-30,5,Vacation leave
NLI-018,3,2021-05-24,2021-05-25,2,Care for dependent family member
NLI-018,4,2021-06-26,2021-06-28,3,Family bereavement
NL-106,1,2015-09-27,2015-10-02,6,Vacation leave
NL-106,1,2015-12-02,2015-12-04,3,Vacation leave
NL-106,1,2015-05-29,2015-06-02,5,Vacation leave
NL-106,1,2015-12-28,2015-12-29,2,Vacation leave
NL-106,1,2015-10-26,2015-10-27,2,Vacation leave
NL-106,1,2015-10-06,2015-10-09,4,Vacation leave
NL-106,2,2015-09-27,2015-10-08,12,Medical - Flu and rest
NL-107,1,2021-12-30,2022-01-02,4,Vacation leave
NL-107,1,2022-04-27,2022-04-29,3,Vacation leave
NL-107,1,2022-01-22,2022-01-27,6,Vacation leave
NL-107,1,2022-03-21,2022-03-25,5,Vacation leave
NL-107,1,2022-03-19,2022-03-23,5,Vacation leave
NL-108,1,2016-05-02,2016-05-07,6,Vacation leave
NL-108,1,2016-05-20,2016-05-24,5,Vacation leave
NL-108,1,2016-10-19,2016-10-22,4,Vacation leave
NL-108,1,2016-07-26,2016-07-29,4,Vacation leave
NL-108,1,2016-06-08,2016-06-11,4,Vacation leave
NL-109,1,2023-06-18,2023-06-21,4,Vacation leave
NL-109,1,2023-08-16,2023-08-18,3,Vacation leave
NL-110,1,2016-01-27,2016-01-29,3,Vacation leave
NL-110,1,2016-05-22,2016-05-23,2,Vacation leave
NL-110,1,2016-03-01,2016-03-05,5,Vacation leave
NL-111,1,2021-04-29,2021-05-04,6,Vacation leave
NL-111,1,2021-05-18,2021-05-20,3,Vacation leave
NL-111,1,2020-12-05,2020-12-09,5,Vacation leave
NL-111,1,2021-03-18,2021-03-20,3,Vacation leave
NL-112,1,2016-02-15,2016-02-19,5,Vacation leave
NL-112,1,2016-01-20,2016-01-21,2,Vacation leave
NL-113,1,2024-12-28,2024-12-29,2,Vacation leave
NL-113,1,2024-11-25,2024-11-29,5,Vacation leave
NL-113,1,2025-04-13,2025-04-15,3,Vacation leave
NL-113,1,2024-11-04,2024-11-07,4,Vacation leave
NL-113,1,2024-11-10,2024-11-12,3,Vacation leave
NL-113,3,2025-05-18,2025-05-22,5,Care for dependent family member
NL-113,5,2025-04-25,2025-04-26,2,Leave without pay
NL-114,1,2021-07-02,2021-07-04,3,Vacation leave
NL-114,1,2021-05-03,2021-05-05,3,Vacation leave
NL-115,1,2017-10-11,2017-10-16,6,Vacation leave
NL-115,1,2018-03-05,2018-03-08,4,Vacation leave
NL-115,3,2018-02-27,2018-03-07,9,Care for dependent family member
NL-116,1,2015-04-15,2015-04-20,6,Vacation leave
NL-116,1,2015-10-29,2015-10-31,3,Vacation leave
NL-116,2,2015-03-31,2015-04-11,12,Medical - Flu and rest
NLI-019,1,2024-04-30,2024-05-01,2,Vacation leave
NLI-019,1,2024-09-11,2024-09-15,5,Vacation leave
NL-117,1,2023-01-07,2023-01-08,2,Vacation leave
NL-117,1,2022-11-25,2022-11-27,3,Vacation leave
NL-117,1,2023-04-30,2023-05-05,6,Vacation leave
NL-118,1,2017-04-24,2017-04-25,2,Vacation leave
NL-118,1,2017-02-17,2017-02-18,2,Vacation leave
NL-118,1,2017-02-13,2017-02-15,3,Vacation leave
NL-118,1,2017-06-05,2017-06-06,2,Vacation leave
NL-119,1,2021-08-12,2021-08-14,3,Vacation leave
NL-119,1,2021-06-20,2021-06-24,5,Vacation leave
NL-119,1,2021-03-07,2021-03-10,4,Vacation leave
NL-119,1,2021-07-18,2021-07-19,2,Vacation leave
NL-119,1,2021-07-18,2021-07-20,3,Vacation leave
NL-119,1,2021-08-16,2021-08-21,6,Vacation leave
NLI-020,1,2022-01-27,2022-01-29,3,Vacation leave
NLI-020,1,2021-07-01,2021-07-03,3,Vacation leave
NLI-020,2,2021-11-08,2021-11-19,12,Medical - Flu and rest
NLI-020,4,2021-07-27,2021-07-30,4,Family bereavement
NL-120,1,2024-08-31,2024-09-02,3,Vacation leave
NL-120,1,2024-01-02,2024-01-03,2,Vacation leave
NL-120,1,2024-04-28,2024-05-03,6,Vacation leave
NL-120,1,2024-05-09,2024-05-10,2,Vacation leave
NL-120,1,2024-07-15,2024-07-18,4,Vacation leave
NL-120,1,2024-01-21,2024-01-22,2,Vacation leave
NL-120,2,2024-03-07,2024-03-18,12,Medical - Flu and rest
NL-121,1,2019-11-21,2019-11-22,2,Vacation leave
NL-121,1,2020-07-19,2020-07-24,6,Vacation leave
NL-122,1,2015-03-31,2015-04-01,2,Vacation leave
NL-122,1,2014-11-19,2014-11-24,6,Vacation leave
NL-122,1,2015-05-06,2015-05-08,3,Vacation leave
NL-122,1,2014-10-04,2014-10-05,2,Vacation leave
NL-122,1,2015-03-13,2015-03-17,5,Vacation leave
NL-122,1,2015-05-15,2015-05-20,6,Vacation leave
NL-122,2,2015-01-07,2015-01-18,12,Medical - Flu and rest
NL-122,5,2014-12-11,2014-12-12,2,Leave without pay
NLI-021,1,2018-08-21,2018-08-22,2,Vacation leave
NLI-021,1,2019-01-12,2019-01-14,3,Vacation leave
NL-123,1,2023-05-29,2023-06-02,5,Vacation leave
NL-123,1,2023-05-29,2023-06-01,4,Vacation leave
NL-123,1,2023-11-18,2023-11-20,3,Vacation leave
NL-123,1,2023-12-12,2023-12-15,4,Vacation leave
NL-124,1,2024-06-08,2024-06-13,6,Vacation leave
NL-124,1,2024-12-05,2024-12-10,6,Vacation leave
NL-124,1,2024-04-10,2024-04-11,2,Vacation leave
NL-124,1,2024-08-21,2024-08-23,3,Vacation leave
NL-124,2,2024-10-14,2024-10-25,12,Medical - Flu and rest
NL-125,1,2017-08-08,2017-08-11,4,Vacation leave
NL-125,1,2017-09-13,2017-09-15,3,Vacation leave
NL-125,1,2017-10-21,2017-10-22,2,Vacation leave
NLI-022,1,2015-03-22,2015-03-24,3,Vacation leave
NLI-022,1,2015-05-05,2015-05-09,5,Vacation leave
NLI-022,3,2015-07-05,2015-07-09,5,Care for dependent family member
NL-126,1,2024-05-11,2024-05-16,6,Vacation leave
NL-126,1,2024-02-13,2024-02-14,2,Vacation leave
NL-126,1,2024-04-02,2024-04-05,4,Vacation leave
NL-126,1,2023-12-12,2023-12-16,5,Vacation leave
NL-126,1,2024-05-14,2024-05-18,5,Vacation leave
NL-127,1,2022-07-15,2022-07-16,2,Vacation leave
NL-127,1,2022-09-05,2022-09-09,5,Vacation leave
NL-127,5,2022-01-02,2022-01-03,2,Leave without pay
NL-128,1,2022-01-17,2022-01-21,5,Vacation leave
NL-128,1,2021-11-18,2021-11-23,6,Vacation leave
NL-128,1,2021-07-24,2021-07-25,2,Vacation leave
NL-129,1,2017-12-21,2017-12-25,5,Vacation leave
NL-129,1,2018-04-16,2018-04-21,6,Vacation leave
NL-130,1,2024-12-19,2024-12-21,3,Vacation leave
NL-130,1,2024-06-23,2024-06-24,2,Vacation leave
NL-130,1,2024-11-26,2024-11-28,3,Vacation leave
NL-130,1,2024-07-05,2024-07-09,5,Vacation leave
NL-130,1,2024-07-05,2024-07-08,4,Vacation leave
NL-130,1,2024-08-09,2024-08-14,6,Vacation leave
NL-130,2,2024-10-11,2024-10-22,12,Medical - Flu and rest
NLI-023,1,2014-12-17,2014-12-18,2,Vacation leave
NLI-023,1,2014-09-10,2014-09-14,5,Vacation leave
NLI-023,5,2015-02-22,2015-02-23,2,Leave without pay
NL-131,1,2019-11-03,2019-11-05,3,Vacation leave
NL-131,1,2019-09-22,2019-09-23,2,Vacation leave
NL-131,1,2019-09-17,2019-09-22,6,Vacation leave
NL-132,1,2025-03-13,2025-03-16,4,Vacation leave
NL-132,1,2025-03-08,2025-03-09,2,Vacation leave
NL-132,1,2025-01-14,2025-01-19,6,Vacation leave
NL-133,1,2022-11-08,2022-11-12,5,Vacation leave
NL-133,1,2022-11-19,2022-11-20,2,Vacation leave
NL-133,1,2023-01-03,2023-01-08,6,Vacation leave
NL-133,1,2022-12-24,2022-12-26,3,Vacation leave
NL-133,1,2022-12-29,2023-01-03,6,Vacation leave
NL-133,5,2023-02-27,2023-02-28,2,Leave without pay
NL-134,1,2020-03-12,2020-03-14,3,Vacation leave
NL-134,1,2020-06-08,2020-06-13,6,Vacation leave
NL-134,2,2020-03-28,2020-04-08,12,Medical - Flu and rest
NL-135,1,2014-03-02,2014-03-07,6,Vacation leave
NL-135,1,2014-04-26,2014-04-28,3,Vacation leave
NL-135,1,2014-02-23,2014-02-24,2,Vacation leave
NL-135,1,2014-09-05,2014-09-10,6,Vacation leave
NL-135,1,2014-04-11,2014-04-12,2,Vacation leave
NL-135,5,2014-06-09,2014-06-11,3,Leave without pay
NL-136,1,2023-01-25,2023-01-30,6,Vacation leave
NL-136,1,2022-12-28,2022-12-29,2,Vacation leave
NL-136,1,2023-02-02,2023-02-04,3,Vacation leave
NL-136,1,2023-09-01,2023-09-03,3,Vacation leave
NL-137,1,2017-09-24,2017-09-29,6,Vacation leave
NL-137,1,2017-10-07,2017-10-11,5,Vacation leave
NL-137,1,2017-07-04,2017-07-06,3,Vacation leave
NL-137,2,2017-04-29,2017-05-10,12,Medical - Flu and rest
NL-137,5,2017-10-25,2017-10-25,1,Leave without pay
NLI-024,1,2017-11-18,2017-11-19,2,Vacation leave
NLI-024,1,2018-02-04,2018-02-07,4,Vacation leave
NLI-024,1,2018-01-13,2018-01-17,5,Vacation leave
NLI-024,1,2018-01-20,2018-01-24,5,Vacation leave
NL-138,1,2017-06-18,2017-06-19,2,Vacation leave
NL-138,1,2017-06-15,2017-06-19,5,Vacation leave
NL-138,1,2017-06-07,2017-06-10,4,Vacation leave
NL-138,1,2018-01-22,2018-01-23,2,Vacation leave
NL-138,1,2017-09-05,2017-09-07,3,Vacation leave
NL-138,1,2017-10-22,2017-10-26,5,Vacation leave
NL-138,2,2017-05-03,2017-05-14,12,Medical - Flu and rest
NL-138,3,2017-08-30,2017-09-01,3,Care for dependent family member
NLI-025,1,2015-01-23,2015-01-25,3,Vacation leave
NLI-025,1,2014-12-22,2014-12-27,6,Vacation leave
NLI-025,1,2014-10-27,2014-10-29,3,Vacation leave
NLI-025,1,2014-09-09,2014-09-10,2,Vacation leave
NLI-025,1,2014-06-21,2014-06-22,2,Vacation leave
NL-139,1,2019-09-20,2019-09-21,2,Vacation leave
NL-139,1,2019-10-31,2019-11-02,3,Vacation leave
NL-139,1,2019-10-09,2019-10-12,4,Vacation leave
NL-139,1,2019-10-01,2019-10-02,2,Vacation leave
NL-139,2,2019-09-03,2019-09-14,12,Medical - Flu and rest
NL-140,1,2017-06-30,2017-07-04,5,Vacation leave
NL-140,1,2017-04-02,2017-04-04,3,Vacation leave
NL-140,4,2017-08-21,2017-08-23,3,Family bereavement
NL-140,5,2017-11-28,2017-11-28,1,Leave without pay
NLI-026,1,2020-08-12,2020-08-17,6,Vacation leave
NLI-026,1,2020-01-09,2020-01-12,4,Vacation leave
NLI-026,1,2020-01-07,2020-01-09,3,Vacation leave
NLI-026,1,2019-12-04,2019-12-08,5,Vacation leave
NLI-026,1,2020-06-09,2020-06-11,3,Vacation leave
NLI-026,1,2020-06-17,2020-06-19,3,Vacation leave
NLI-026,2,2020-02-16,2020-02-27,12,Medical - Flu and rest
NL-141,1,2020-05-21,2020-05-26,6,Vacation leave
NL-141,1,2020-06-22,2020-06-25,4,Vacation leave
NL-141,1,2020-11-05,2020-11-09,5,Vacation leave
NL-141,1,2020-06-23,2020-06-28,6,Vacation leave
NL-141,1,2020-06-24,2020-06-27,4,Vacation leave
NL-141,1,2020-05-05,2020-05-07,3,Vacation leave
NL-141,2,2020-04-24,2020-05-05,12,Medical - Flu and rest
NL-142,1,2016-06-13,2016-06-16,4,Vacation leave
NL-142,1,2016-04-25,2016-04-29,5,Vacation leave
NL-142,2,2015-12-13,2015-12-24,12,Medical - Flu and rest
NL-142,3,2016-06-17,2016-06-23,7,Care for dependent family member
NL-142,4,2016-06-06,2016-06-08,3,Family bereavement
NL-143,1,2015-12-07,2015-12-09,3,Vacation leave
NL-143,1,2016-06-07,2016-06-10,4,Vacation leave
NL-144,1,2017-06-15,2017-06-17,3,Vacation leave
NL-144,1,2017-04-25,2017-04-27,3,Vacation leave
NL-144,1,2017-05-13,2017-05-18,6,Vacation leave
NL-144,1,2017-06-05,2017-06-10,6,Vacation leave
NL-144,2,2017-10-29,2017-11-09,12,Medical - Flu and rest
NLI-027,1,2023-01-10,2023-01-14,5,Vacation leave
NLI-027,1,2023-01-27,2023-01-28,2,Vacation leave
NLI-027,1,2022-11-03,2022-11-06,4,Vacation leave
NLI-027,1,2022-10-11,2022-10-16,6,Vacation leave
NLI-027,5,2022-11-01,2022-11-02,2,Leave without pay
NL-145,1,2018-06-26,2018-06-28,3,Vacation leave
NL-145,1,2018-01-11,2018-01-15,5,Vacation leave
NL-145,1,2018-02-06,2018-02-11,6,Vacation leave
NL-145,1,2018-01-09,2018-01-10,2,Vacation leave
NL-145,2,2018-05-21,2018-06-01,12,Medical - Flu and rest
NL-146,1,2016-04-20,2016-04-21,2,Vacation leave
NL-146,1,2016-03-05,2016-03-07,3,Vacation leave
NL-146,1,2016-06-10,2016-06-14,5,Vacation leave
NL-146,2,2016-07-04,2016-07-15,12,Medical - Flu and rest
NL-147,1,2023-06-15,2023-06-20,6,Vacation leave
NL-147,1,2023-02-26,2023-03-01,4,Vacation leave
NL-147,1,2022-12-29,2022-12-30,2,Vacation leave
NL-147,1,2023-05-26,2023-05-30,5,Vacation leave
NL-147,1,2022-11-11,2022-11-16,6,Vacation leave
NL-148,1,2023-02-07,2023-02-10,4,Vacation leave
NL-148,1,2022-10-16,2022-10-17,2,Vacation leave
NL-148,1,2023-01-29,2023-02-03,6,Vacation leave
NL-148,1,2023-01-13,2023-01-17,5,Vacation leave
NL-148,1,2022-11-20,2022-11-23,4,Vacation leave
NL-149,1,2016-02-22,2016-02-23,2,Vacation leave
NL-149,1,2016-03-10,2016-03-14,5,Vacation leave
NL-149,1,2016-10-15,2016-10-18,4,Vacation leave
NL-149,2,2016-05-07,2016-05-18,12,Medical - Flu and rest
NL-150,1,2022-03-28,2022-04-02,6,Vacation leave
NL-150,1,2022-04-02,2022-04-05,4,Vacation leave
NL-150,1,2022-08-05,2022-08-09,5,Vacation leave
NL-150,2,2022-03-26,2022-04-06,12,Medical - Flu and rest
NL-150,3,2022-01-25,2022-02-02,9,Care for dependent family member
NLI-028,1,2017-07-19,2017-07-24,6,Vacation leave
NLI-028,1,2017-05-30,2017-06-02,4,Vacation leave
NLI-029,1,2023-02-16,2023-02-21,6,Vacation leave
NLI-029,1,2022-11-18,2022-11-19,2,Vacation leave
NLI-029,1,2023-03-24,2023-03-29,6,Vacation leave
NLI-029,1,2022-12-27,2022-12-29,3,Vacation leave
NLI-029,1,2023-01-30,2023-01-31,2,Vacation leave
NLI-029,1,2023-06-04,2023-06-06,3,Vacation leave
NL-151,1,2023-06-16,2023-06-19,4,Vacation leave
NL-151,1,2023-02-15,2023-02-17,3,Vacation leave
NL-151,1,2023-02-25,2023-03-01,5,Vacation leave
NL-151,1,2023-04-05,2023-04-07,3,Vacation leave
NL-151,1,2023-06-16,2023-06-18,3,Vacation leave
NL-152,1,2024-02-13,2024-02-16,4,Vacation leave
NL-152,1,2024-03-23,2024-03-28,6,Vacation leave
NL-152,1,2024-04-17,2024-04-21,5,Vacation leave
NL-152,1,2024-10-08,2024-10-10,3,Vacation leave
NL-152,1,2024-10-21,2024-10-23,3,Vacation leave
NL-152,1,2024-05-21,2024-05-23,3,Vacation leave
NL-152,2,2024-06-15,2024-06-26,12,Medical - Flu and rest
NL-153,1,2020-05-05,2020-05-10,6,Vacation leave
NL-153,1,2020-06-04,2020-06-05,2,Vacation leave
NL-153,1,2020-02-27,2020-03-02,5,Vacation leave
NL-153,1,2020-07-20,2020-07-25,6,Vacation leave
NL-153,1,2020-03-22,2020-03-23,2,Vacation leave
NL-153,1,2019-12-20,2019-12-23,4,Vacation leave
NL-153,2,2020-03-02,2020-03-13,12,Medical - Flu and rest
NL-153,3,2020-08-28,2020-08-30,3,Care for dependent family member
NL-154,1,2022-03-12,2022-03-16,5,Vacation leave
NL-154,1,2022-05-16,2022-05-17,2,Vacation leave
NL-155,1,2019-03-07,2019-03-10,4,Vacation leave
NL-155,1,2019-11-03,2019-11-04,2,Vacation leave
NL-155,1,2019-03-04,2019-03-07,4,Vacation leave
NL-156,1,2019-08-18,2019-08-20,3,Vacation leave
NL-156,1,2019-07-10,2019-07-11,2,Vacation leave
NL-156,1,2019-12-19,2019-12-22,4,Vacation leave
NL-156,1,2019-05-17,2019-05-19,3,Vacation leave
NL-156,2,2019-09-11,2019-09-22,12,Medical - Flu and rest
NL-156,3,2019-08-25,2019-08-26,2,Care for dependent family member
NL-156,5,2019-11-12,2019-11-14,3,Leave without pay
NL-157,1,2022-05-26,2022-05-29,4,Vacation leave
NL-157,1,2022-03-19,2022-03-22,4,Vacation leave
NL-157,1,2022-02-08,2022-02-10,3,Vacation leave
NL-157,1,2021-11-23,2021-11-27,5,Vacation leave
NL-157,1,2021-12-24,2021-12-26,3,Vacation leave
NL-157,1,2021-12-31,2022-01-03,4,Vacation leave
NL-158,1,2015-11-09,2015-11-10,2,Vacation leave
NL-158,1,2015-10-27,2015-10-31,5,Vacation leave
NL-158,1,2016-03-19,2016-03-23,5,Vacation leave
NL-158,2,2015-12-25,2016-01-05,12,Medical - Flu and rest
NL-159,1,2023-09-11,2023-09-14,4,Vacation leave
NL-159,1,2023-10-16,2023-10-18,3,Vacation leave
NL-160,1,2016-10-05,2016-10-09,5,Vacation leave
NL-160,1,2016-08-13,2016-08-15,3,Vacation leave
NL-160,1,2016-06-16,2016-06-19,4,Vacation leave
NL-160,1,2017-03-01,2017-03-06,6,Vacation leave
NL-161,1,2016-03-08,2016-03-12,5,Vacation leave
NL-161,1,2016-05-30,2016-05-31,2,Vacation leave
NL-161,1,2016-04-14,2016-04-18,5,Vacation leave
NL-161,1,2016-07-01,2016-07-06,6,Vacation leave
NL-161,2,2015-12-19,2015-12-30,12,Medical - Flu and rest
NL-161,3,2016-05-12,2016-05-18,7,Care for dependent family member
NL-162,1,2015-09-20,2015-09-25,6,Vacation leave
NL-162,1,2016-02-09,2016-02-14,6,Vacation leave
NL-162,1,2016-03-21,2016-03-22,2,Vacation leave
NL-162,1,2016-03-23,2016-03-24,2,Vacation leave
NL-162,1,2016-04-08,2016-04-09,2,Vacation leave
NL-162,1,2016-03-22,2016-03-26,5,Vacation leave
NL-162,5,2016-02-21,2016-02-21,1,Leave without pay
NL-163,1,2016-11-08,2016-11-12,5,Vacation leave
NL-163,1,2017-02-08,2017-02-09,2,Vacation leave
NL-163,1,2017-01-06,2017-01-09,4,Vacation leave
NL-163,1,2017-02-02,2017-02-05,4,Vacation leave
NL-163,1,2016-10-09,2016-10-13,5,Vacation leave
NL-164,1,2015-01-06,2015-01-09,4,Vacation leave
NL-164,1,2014-09-04,2014-09-09,6,Vacation leave
NL-164,1,2014-09-11,2014-09-12,2,Vacation leave
NL-164,1,2015-02-08,2015-02-11,4,Vacation leave
NL-164,1,2014-07-29,2014-08-01,4,Vacation leave
NL-164,2,2014-08-10,2014-08-21,12,Medical - Flu and rest
NL-165,1,2022-07-18,2022-07-20,3,Vacation leave
NL-165,1,2022-02-09,2022-02-12,4,Vacation leave
NL-165,1,2022-09-15,2022-09-20,6,Vacation leave
NL-165,1,2022-01-05,2022-01-08,4,Vacation leave
NL-165,1,2022-04-12,2022-04-16,5,Vacation leave
NL-165,1,2022-02-27,2022-03-03,5,Vacation leave
NL-165,3,2022-05-12,2022-05-15,4,Care for dependent family member
NL-166,1,2014-08-06,2014-08-07,2,Vacation leave
NL-166,1,2014-08-26,2014-08-27,2,Vacation leave
NL-166,1,2014-07-19,2014-07-20,2,Vacation leave
